#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
LRR_1                PF00560.32 AFLV_3523            -            1.4e-08   33.9  57.6      0.05   14.0   0.0  17.2  19   1   0  19  19   1   1 Leucine Rich Repeat
LRR_6                PF13516.5  AFLV_3523            -            2.8e-07   29.9  43.2      0.41   10.7   0.0  12.5  15   0   0  15  15   1   1 Leucine Rich repeat
Pkinase              PF00069.24 AFPO_7806            -              2e-42  145.3   0.0   2.9e-42  144.8   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AFPO_7806            -            3.6e-41  141.1   0.0   6.1e-41  140.3   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AFPO_7806            -            5.5e-36  122.0  63.9   3.5e-08   33.0   2.7   8.6   6   2   1   8   8   1   1 Leucine rich repeat
LRR_4                PF12799.6  AFPO_7806            -            2.9e-24   84.5  63.5   5.5e-05   23.3   1.4  11.5   5   3   3  12  12   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 AFPO_7806            -              2e-09   37.5   2.2   4.5e-09   36.3   2.2   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 AFPO_7806            -              8e-06   25.5  54.6      0.17   12.4   0.0  15.4  13   5   3  16  16   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 AFQQ_15185           -            1.9e-41  142.1   0.0     3e-41  141.4   0.0   1.3   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  AFQQ_15185           -            4.1e-36  122.4  59.3   1.2e-06   28.1   6.1   9.7   2   2   7  11  11   2   2 Leucine rich repeat
Pkinase_Tyr          PF07714.16 AFQQ_15185           -            1.8e-35  122.4   0.0   5.1e-33  114.4   0.0   2.2   2   0   0   2   2   1   1 Protein tyrosine kinase
LRR_4                PF12799.6  AFQQ_15185           -            1.3e-25   88.8  60.9   3.3e-05   24.0   1.9  12.4   6   5   9  15  15   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AFQQ_15185           -            4.2e-13   47.7  64.2      0.64   10.7   0.3  18.2  19   1   0  19  19   2   2 Leucine Rich Repeat
LRRNT_2              PF08263.11 AFQQ_15185           -            4.5e-10   39.5   0.3     1e-09   38.4   0.3   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_8                PF13855.5  AGIO_7573            -            5.8e-25   86.7  40.9     1e-08   34.7   2.9   4.9   2   1   3   5   5   2   2 Leucine rich repeat
LRR_4                PF12799.6  AGIO_7573            -            1.7e-19   69.4  20.4   0.00013   22.1   0.5   5.5   1   1   4   7   7   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AGIO_7573            -            9.2e-13   46.6  11.5       2.3    8.9   0.1   8.6   9   0   0   9   9   0   0 Leucine Rich Repeat
Pkinase              PF00069.24 AHRN_1370            -            4.1e-45  154.1   0.0   5.7e-45  153.6   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AHRN_1370            -            1.7e-38  132.3   0.0   2.8e-38  131.6   0.0   1.4   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AHRN_1370            -              4e-30  103.3  44.7   1.9e-05   24.3   0.4   8.8   4   2   6  10  10   0   0 Leucine rich repeat
LRR_4                PF12799.6  AHRN_1370            -            1.1e-29  101.8  51.8    0.0011   19.2   0.9  11.6   7   3   6  13  13   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AHRN_1370            -            8.9e-13   46.7  39.5      0.11   12.9   0.1  15.9  16   4   1  17  17   2   2 Leucine Rich Repeat
LRRNT_2              PF08263.11 AHRN_1370            -            3.1e-06   27.3   0.0   7.3e-06   26.1   0.0   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 AIGO_11096           -            2.8e-43  148.1   0.0     4e-43  147.6   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  AIGO_11096           -            1.2e-43  146.6  50.5   1.1e-07   31.4   6.0   8.8   6   2   3   9   9   3   3 Leucine rich repeat
Pkinase_Tyr          PF07714.16 AIGO_11096           -            1.8e-41  142.1   0.0   2.4e-41  141.7   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_4                PF12799.6  AIGO_11096           -            3.3e-32  109.8  68.7   1.3e-05   25.3   1.0  12.6   4   3  14  18  18   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 AIGO_11096           -            1.1e-13   51.1   1.4   2.9e-13   49.7   1.4   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 AIGO_11096           -            7.1e-11   40.9  54.9     0.035   14.5   0.3  16.3  16   1   1  17  17   2   2 Leucine Rich Repeat
Pkinase              PF00069.24 AIOU_1705            -            6.8e-46  156.7   0.0   9.2e-46  156.2   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AIOU_1705            -            4.8e-45  153.8   0.0   7.1e-45  153.2   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AIOU_1705            -            4.1e-35  119.3  42.6   1.1e-07   31.4   3.5   9.4   5   3   3   9   9   1   1 Leucine rich repeat
LRR_4                PF12799.6  AIOU_1705            -            5.7e-35  118.5  45.0   1.2e-06   28.6   0.1  12.5   5   3   6  13  13   1   1 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AIOU_1705            -              6e-15   53.3  34.0      0.24   12.0   0.0  16.4  17   1   0  17  17   2   2 Leucine Rich Repeat
LRRNT_2              PF08263.11 AIOU_1705            -              2e-11   43.9   0.6   4.2e-11   42.8   0.6   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_6                PF13516.5  AIOU_1705            -            1.6e-05   24.5  39.9      0.52   10.4   1.9  12.1  14   0   0  14  14   2   2 Leucine Rich repeat
LRR_8                PF13855.5  AJAU_36139           -            4.4e-41  138.4  21.9   5.9e-11   41.9   4.3   6.2   3   2   3   6   6   4   4 Leucine rich repeat
LRR_4                PF12799.6  AJAU_36139           -            1.5e-34  117.2  26.0     3e-07   30.5   0.5   8.7   4   2   5  10  10   3   3 Leucine Rich repeats (2 copies)
LRR_9                PF14580.5  AJAU_36139           -            7.1e-08   32.0  10.7    0.0085   15.5   0.8   4.7   1   1   2   5   5   0   0 Leucine-rich repeat
LRR_1                PF00560.32 AJAU_36139           -            1.6e-07   30.7  23.2       9.4    7.1   0.1   9.7  10   0   0  10  10   0   0 Leucine Rich Repeat
Pkinase              PF00069.24 AJBK_8350            -            4.5e-43  147.4   0.0   6.5e-43  146.9   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AJBK_8350            -            1.1e-40  139.4   0.0   1.9e-40  138.7   0.0   1.4   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AJBK_8350            -            8.7e-31  105.4  60.2   2.5e-07   30.2   0.9   9.4   4   2   6  11  11   2   2 Leucine rich repeat
LRR_4                PF12799.6  AJBK_8350            -            3.9e-27   93.7  69.2   1.7e-05   24.9   0.3  11.8   8   4   4  12  12   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AJBK_8350            -            9.1e-10   37.5  59.5     0.049   14.1   0.1  16.8  17   3   0  17  17   2   2 Leucine Rich Repeat
LRRNT_2              PF08263.11 AJBK_8350            -            4.5e-08   33.1   0.1   1.3e-07   31.6   0.1   1.9   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_6                PF13516.5  AJBK_8350            -            1.7e-06   27.5  49.1       0.4   10.7   0.4  13.2  14   0   0  14  14   2   2 Leucine Rich repeat
Pkinase              PF00069.24 AJFN_20786           -            2.5e-38  131.9   0.0   3.2e-38  131.5   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AJFN_20786           -            4.4e-33  114.6   0.0   6.5e-33  114.0   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AJFN_20786           -            7.1e-23   80.0  46.1     2e-05   24.2   2.6   7.9   5   3   3   8   8   0   0 Leucine rich repeat
LRR_4                PF12799.6  AJFN_20786           -            1.4e-12   47.4  47.1    0.0016   18.7   2.2   9.1   3   2   6  11  11   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AJFN_20786           -            7.3e-05   22.6  50.3       0.8   10.4   0.1  14.0  15   1   0  15  15   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 AJJE_15221           -            1.2e-49  168.9   0.1   1.6e-49  168.5   0.1   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AJJE_15221           -            8.1e-44  149.8   0.0   1.1e-43  149.3   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AJJE_15221           -            2.3e-31  107.3  52.7   5.9e-07   29.0   3.5   8.6   4   1   2   8   8   1   1 Leucine rich repeat
LRR_4                PF12799.6  AJJE_15221           -            3.1e-24   84.4  52.8   0.00013   22.1   0.5  10.8   4   3   5  12  12   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 AJJE_15221           -            6.9e-12   45.3   0.1   1.5e-11   44.2   0.1   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 AJJE_15221           -            1.2e-06   28.0  58.2      0.69   10.5   0.0  15.2  14   1   2  16  16   2   2 Leucine Rich Repeat
LRR_4                PF12799.6  AKCR_23231           -            1.8e-26   91.6  36.9     0.001   19.3   0.0   9.6   6   3   4  10  10   0   0 Leucine Rich repeats (2 copies)
LRR_8                PF13855.5  AKCR_23231           -            5.2e-19   67.7  35.4    0.0001   21.9   0.3   8.0   1   1   6   8   8   0   0 Leucine rich repeat
LRR_1                PF00560.32 AKCR_23231           -            2.7e-07   30.0  25.7        30    5.6   0.0  12.5  13   0   0  13  13   0   0 Leucine Rich Repeat
LRR_6                PF13516.5  AKCR_23231           -            1.5e-05   24.6  16.0       2.9    8.1   0.1   8.9   9   0   0   9   9   0   0 Leucine Rich repeat
Pkinase_Tyr          PF07714.16 AKRH_11234           -            2.2e-41  141.8   0.0   5.2e-41  140.5   0.0   1.6   1   1   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 AKRH_11234           -            2.1e-40  138.7   0.0   2.7e-40  138.3   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  AKRH_11234           -            5.8e-24   83.5  30.7   4.8e-07   29.3   0.0   6.7   4   2   3   7   7   1   1 Leucine rich repeat
LRR_4                PF12799.6  AKRH_11234           -            8.1e-19   67.3  32.6    0.0044   17.3   1.0   7.9   4   2   3   8   8   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AKRH_11234           -              1e-08   34.3  22.4       2.6    8.8   0.0  10.9  12   1   0  12  12   0   0 Leucine Rich Repeat
LRR_6                PF13516.5  AKRH_11234           -            5.9e-06   25.8   8.7       0.7   10.0   0.3   6.5   6   0   0   6   6   1   1 Leucine Rich repeat
Pkinase              PF00069.24 AKTA_9636            -            8.2e-43  146.6   0.0   1.1e-42  146.1   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AKTA_9636            -            2.6e-37  128.4   0.0     4e-37  127.8   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AKTA_9636            -            4.8e-24   83.8  59.8   6.6e-08   32.1   4.7   9.5   3   2   7  11  11   2   2 Leucine rich repeat
LRR_4                PF12799.6  AKTA_9636            -              3e-22   78.2  58.6   2.6e-06   27.5   0.4  10.6   5   4   7  13  13   1   1 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 AKTA_9636            -            7.8e-12   45.2   0.4   2.1e-11   43.8   0.4   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 AKTA_9636            -            1.4e-08   33.9  59.4     0.048   14.1   0.1  15.6  16   2   1  17  17   2   2 Leucine Rich Repeat
Pkinase              PF00069.24 AKXB_68114           -            8.1e-46  156.4   0.0   1.1e-45  156.0   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 AKXB_68114           -              3e-43  147.9   0.0   4.1e-43  147.4   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  AKXB_68114           -            7.1e-34  115.3  29.5   6.7e-08   32.1   1.5   8.5   5   2   5  10  10   2   2 Leucine rich repeat
LRR_4                PF12799.6  AKXB_68114           -            2.1e-27   94.5  37.4   0.00047   20.4   0.3  11.2   5   2   6  13  13   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 AKXB_68114           -            1.1e-12   46.4  42.4       1.2    9.9   0.1  17.7  18   2   0  18  18   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 AKXB_68114           -            2.7e-10   40.3   0.8   7.8e-10   38.8   0.8   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 ALUC_15186           -              4e-45  154.1   0.0   6.4e-45  153.5   0.0   1.3   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 ALUC_15186           -            2.8e-40  138.1   0.0   6.3e-40  137.0   0.0   1.6   1   1   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  ALUC_15186           -            6.8e-27   92.9  54.9   2.3e-06   27.2   6.3   8.2   6   2   0   7   7   1   1 Leucine rich repeat
LRR_4                PF12799.6  ALUC_15186           -              1e-22   79.6  58.4   8.9e-05   22.7   1.5  10.4   6   3   4  11  11   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 ALUC_15186           -            1.5e-10   40.0  53.0       1.1    9.9   0.6  15.9  14   3   4  18  18   3   3 Leucine Rich Repeat
LRRNT_2              PF08263.11 ALUC_15186           -            2.1e-09   37.4   3.5   2.9e-09   37.0   1.0   2.4   2   0   0   2   2   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 ALVQ_20657           -            2.2e-44  151.7   0.0   3.1e-44  151.2   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
