#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Pkinase_Tyr          PF07714.16 WTKZ_10280           -            2.3e-37  128.6   0.0   3.2e-37  128.1   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  WTKZ_10280           -            2.6e-14   52.6  31.5   0.00028   20.5   4.0   6.5   3   2   2   6   6   0   0 Leucine rich repeat
LRR_4                PF12799.6  WTKZ_10280           -            2.3e-10   40.4  36.4    0.0042   17.4   1.7   7.2   3   2   3   8   8   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 WTKZ_10280           -            0.00027   20.9  36.4       4.9    7.9   0.1  11.2  11   1   1  12  12   0   0 Leucine Rich Repeat
Pkinase              PF00069.24 WTKZ_8431            -            1.8e-43  148.7   0.0   2.6e-43  148.2   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 WTKZ_8431            -            1.9e-38  132.1   0.0   2.7e-38  131.6   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  WTKZ_8431            -            1.7e-29  101.3  48.9   4.3e-07   29.5   5.1   6.7   3   3   3   7   7   1   1 Leucine rich repeat
LRR_4                PF12799.6  WTKZ_8431            -              4e-23   80.9  48.3   0.00016   21.9   4.5   8.1   3   1   7  10  10   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 WTKZ_8431            -            1.3e-12   46.2  43.7      0.23   12.0   0.3  12.6  12   1   1  13  13   2   2 Leucine Rich Repeat
LRR_6                PF13516.5  WTKZ_8431            -            1.1e-09   37.5  52.7      0.26   11.3   0.6  13.0  13   0   0  13  13   3   3 Leucine Rich repeat
Pkinase_Tyr          PF07714.16 PZRT_2173            -            4.2e-47  160.5   0.0   5.4e-47  160.2   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 PZRT_2173            -            3.3e-46  157.7   0.0   4.5e-46  157.3   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  PZRT_2173            -            7.6e-37  124.8  39.8   8.1e-10   38.2   1.1   8.6   4   2   5   9   9   2   2 Leucine rich repeat
LRR_4                PF12799.6  PZRT_2173            -            9.6e-27   92.4  39.4   6.4e-05   23.1   0.0  12.0   5   2   5  12  12   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 PZRT_2173            -            4.1e-13   47.7  42.4       2.4    8.9   0.8  16.8  17   0   0  17  17   0   0 Leucine Rich Repeat
LRRNT_2              PF08263.11 PZRT_2173            -              2e-10   40.7   2.1   5.6e-10   39.2   2.1   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_8                PF13855.5  PZRT_2987            -            4.4e-36  122.4  48.7   3.9e-08   32.8   4.1   9.4   4   3   6  10  10   1   1 Leucine rich repeat
LRR_4                PF12799.6  PZRT_2987            -            3.2e-30  103.4  52.3   5.3e-05   23.4   0.1  12.9   5   4   7  14  14   0   0 Leucine Rich repeats (2 copies)
Pkinase              PF00069.24 PZRT_2987            -            2.5e-27   95.8   0.0   3.3e-27   95.4   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 PZRT_2987            -            3.2e-25   88.8   0.0   4.4e-25   88.4   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_1                PF00560.32 PZRT_2987            -            1.1e-13   49.4  52.3      0.44   11.2   0.0  17.2  19   0   0  19  19   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 PZRT_2987            -            2.9e-11   43.4   3.9   7.8e-11   42.0   3.9   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase_Tyr          PF07714.16 ROAP_5212            -            1.6e-15   57.0   0.0     2e-15   56.7   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 ROAP_5212            -            4.2e-15   55.7   0.0   5.6e-15   55.3   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 ROAP_2130            -            4.1e-38  131.1   0.0   5.8e-38  130.6   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 ROAP_2130            -            1.3e-37  129.5   0.0   1.8e-37  129.1   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_4                PF12799.6  ROAP_2130            -            4.1e-15   55.5  21.9   2.3e-06   27.7   4.1   5.1   3   1   1   5   5   1   1 Leucine Rich repeats (2 copies)
LRR_8                PF13855.5  ROAP_2130            -            8.8e-15   54.1  24.5   1.3e-08   34.3  11.0   3.8   2   1   1   3   3   1   1 Leucine rich repeat
LRR_1                PF00560.32 ROAP_2130            -            6.9e-07   28.8  24.8       1.4    9.6   0.4   8.3   9   1   0   9   9   1   1 Leucine Rich Repeat
Pkinase_Tyr          PF07714.16 VZCI_8066            -            7.9e-44  149.8   0.0   1.6e-43  148.8   0.0   1.5   1   1   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 VZCI_8066            -            1.4e-43  149.1   0.0     2e-43  148.6   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  VZCI_8066            -            1.1e-34  117.9  74.9   4.8e-07   29.3   5.0   9.4   4   4   5  11  11   1   1 Leucine rich repeat
LRR_4                PF12799.6  VZCI_8066            -            2.4e-32  110.2  73.3   2.7e-05   24.3   0.2  12.6   7   4   5  13  13   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 VZCI_8066            -              1e-14   52.6  70.5      0.02   15.2   0.3  19.1  18   3   2  20  20   2   2 Leucine Rich Repeat
LRRNT_2              PF08263.11 VZCI_8066            -            7.2e-08   32.5   0.5   1.6e-07   31.4   0.5   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase_Tyr          PF07714.16 VZCI_5996            -            1.3e-42  145.8   0.0   1.7e-42  145.4   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 VZCI_5996            -              5e-42  144.0   0.0   7.2e-42  143.5   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  VZCI_5996            -            8.1e-38  127.9  49.5     2e-08   33.8   3.3  10.2   9   1   1  10  10   1   1 Leucine rich repeat
LRR_4                PF12799.6  VZCI_5996            -            3.9e-29  100.0  57.0   1.8e-06   28.1   0.1  13.0   3   3  14  17  17   1   1 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 VZCI_5996            -            8.1e-16   55.9  42.6       1.2    9.8   0.1  17.2  18   1   1  19  19   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 VZCI_5996            -            1.1e-11   44.7   1.8   2.5e-11   43.6   1.8   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 NWMY_9911            -            3.4e-31  108.5   0.0   4.8e-31  108.0   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NWMY_9911            -            1.9e-28   99.4   0.0   2.7e-28   98.9   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  NWMY_9911            -            8.1e-22   76.7  37.5    0.0001   21.9   1.4   7.5   4   3   5   9   9   0   0 Leucine rich repeat
LRR_4                PF12799.6  NWMY_9911            -            4.3e-17   61.8  41.2   0.00011   22.3   3.2   9.1   4   3   9  13  13   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 NWMY_9911            -            2.4e-11   42.4  23.2      0.51   11.0   0.2  11.2  11   0   0  11  11   3   3 Leucine Rich Repeat
Pkinase              PF00069.24 NWMY_4565            -            7.7e-48  163.0   0.0     1e-47  162.7   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NWMY_4565            -            2.9e-44  151.2   0.0   4.1e-44  150.7   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  NWMY_4565            -              3e-09   36.4   8.7     1e-08   34.7   8.7   2.0   1   1   0   1   1   1   1 Leucine rich repeat
Pkinase_Tyr          PF07714.16 FZJL_2667            -            6.4e-46  156.6   0.0   1.2e-45  155.8   0.0   1.4   1   1   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 FZJL_2667            -            8.3e-45  153.1   0.0   1.1e-44  152.6   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  FZJL_2667            -            3.3e-20   71.5  22.2     3e-08   33.2   5.6   4.7   3   2   1   5   5   1   1 Leucine rich repeat
LRR_4                PF12799.6  FZJL_2667            -            2.4e-15   56.2  29.3   1.2e-05   25.4   0.8   6.6   2   2   4   7   7   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 FZJL_2667            -            1.5e-09   36.9  24.9      0.62   10.7   0.1  10.1  10   1   0  10  10   1   1 Leucine Rich Repeat
LRR_6                PF13516.5  FZJL_2667            -            4.6e-06   26.2  21.6     0.024   14.6   0.1   7.3   7   0   0   7   7   2   2 Leucine Rich repeat
Pkinase              PF00069.24 FZJL_17955           -            4.1e-45  154.1   0.0     6e-45  153.6   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 FZJL_17955           -            1.7e-43  148.7   0.0   2.3e-43  148.3   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  FZJL_17955           -            1.6e-15   56.5  28.5   1.7e-05   24.4   4.1   5.2   1   1   7   8   8   0   0 Leucine rich repeat
LRR_4                PF12799.6  FZJL_17955           -            1.9e-08   34.3  30.7   0.00012   22.2   1.1   6.6   4   1   4   8   8   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 FZJL_17955           -            8.2e-06   25.5  34.7       1.2    9.9   0.1  10.4  10   1   0  10  10   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 NPND_9833            -            2.8e-44  151.4   0.0     4e-44  150.9   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NPND_9833            -              4e-39  134.4   0.0   5.5e-39  133.9   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  NPND_9833            -            2.6e-14   52.6  15.3     2e-08   33.8   7.3   3.1   3   0   0   3   3   1   1 Leucine rich repeat
LRR_4                PF12799.6  NPND_9833            -            7.7e-11   41.9  20.5    0.0022   18.2   3.6   5.3   3   1   2   5   5   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 NPND_9833            -            1.6e-08   33.8  19.0      0.61   10.7   1.6   7.6   6   1   0   6   6   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 NPND_9832            -            1.8e-44  152.0   0.0   2.4e-44  151.6   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NPND_9832            -            2.5e-39  135.0   0.0   3.3e-39  134.7   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  NPND_9832            -            4.9e-08   32.5   8.6   1.3e-07   31.1   8.6   1.8   1   0   0   1   1   1   1 Leucine rich repeat
LRR_8                PF13855.5  DDEV_24477           -            6.7e-46  153.8  70.5   1.5e-07   31.0   0.0  12.0   6   3   5  13  13   1   1 Leucine rich repeat
Pkinase              PF00069.24 DDEV_24477           -            1.7e-40  139.0   0.0   2.3e-40  138.5   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 DDEV_24477           -            2.2e-38  131.9   0.0   3.4e-38  131.3   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_4                PF12799.6  DDEV_24477           -            3.5e-38  128.8  71.0   2.7e-05   24.3   1.8  13.8   7   4   8  16  16   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 DDEV_24477           -              4e-05   23.4  69.2      0.15   12.6   1.2  18.3  20   2   0  20  20   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 DDEV_24477           -            7.6e-05   22.8   4.8    0.0002   21.4   4.8   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase_Tyr          PF07714.16 DDEV_24163           -            3.2e-42  144.5   0.0   5.7e-42  143.7   0.0   1.4   1   1   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 DDEV_24163           -            4.1e-42  144.3   0.0   5.5e-42  143.8   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  DDEV_24163           -            2.3e-07   30.4   0.8   4.9e-07   29.3   0.8   1.6   1   0   0   1   1   1   1 Leucine rich repeat
LRR_8                PF13855.5  IFCJ_19403           -            1.7e-45  152.5  70.9   1.5e-07   31.0   0.0  11.9   6   3   7  14  14   1   1 Leucine rich repeat
Pkinase              PF00069.24 IFCJ_19403           -            2.5e-40  138.4   0.0   3.5e-40  137.9   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 IFCJ_19403           -            1.9e-38  132.1   0.0   2.9e-38  131.5   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_4                PF12799.6  IFCJ_19403           -            4.8e-38  128.3  72.0   2.7e-05   24.3   1.8  13.8   7   4   8  16  16   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 IFCJ_19403           -            1.1e-05   25.1  68.5      0.15   12.6   1.2  18.3  20   2   0  20  20   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 IFCJ_19403           -            7.6e-05   22.8   4.8    0.0002   21.4   4.8   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 IFCJ_10164           -            1.4e-44  152.4   0.0     2e-44  151.8   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 IFCJ_10164           -            2.1e-41  141.8   0.0   2.9e-41  141.4   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  IFCJ_10164           -            3.5e-36  122.7  47.6     6e-07   29.0   0.2   7.9   7   0   0   7   7   1   1 Leucine rich repeat
LRR_4                PF12799.6  IFCJ_10164           -            5.4e-29   99.6  55.7   0.00051   20.3   0.9  12.3   4   4   7  14  14   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 IFCJ_10164           -            9.5e-09   34.4  50.3       6.4    7.6   0.1  16.7  16   3   0  16  16   0   0 Leucine Rich Repeat
LRR_8                PF13855.5  WKSU_2488            -            4.9e-35  119.0  62.5   1.1e-08   34.6   7.5   9.9   4   4   6  10  10   1   1 Leucine rich repeat
LRR_4                PF12799.6  WKSU_2488            -            4.5e-32  109.3  65.5   1.4e-05   25.2   0.9  12.1   7   2   5  13  13   0   0 Leucine Rich repeats (2 copies)
Pkinase_Tyr          PF07714.16 WKSU_2488            -            1.6e-18   66.8   0.0   2.2e-18   66.4   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 WKSU_2488            -            7.9e-18   64.7   0.0     1e-17   64.3   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
LRRNT_2              PF08263.11 WKSU_2488            -            5.6e-11   42.4   0.7   1.4e-10   41.2   0.7   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 WKSU_2488            -            3.9e-11   41.7  59.0       1.2    9.8   1.8  16.5  18   0   0  18  18   1   1 Leucine Rich Repeat
LRR_8                PF13855.5  WKSU_2489            -            3.5e-35  119.5  62.4     1e-08   34.7   7.4   9.9   4   4   6  10  10   1   1 Leucine rich repeat
LRR_4                PF12799.6  WKSU_2489            -            3.7e-32  109.6  65.6   1.4e-05   25.2   0.9  12.1   7   2   5  13  13   0   0 Leucine Rich repeats (2 copies)
Pkinase              PF00069.24 WKSU_2489            -            6.4e-15   55.1   0.0   9.4e-15   54.6   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 WKSU_2489            -            4.6e-14   52.2   0.0   6.6e-14   51.7   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_1                PF00560.32 WKSU_2489            -            1.6e-11   42.9  58.3       1.2    9.8   1.8  16.5  18   0   0  18  18   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 WKSU_2489            -            5.5e-11   42.5   0.7   1.4e-10   41.2   0.7   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase_Tyr          PF07714.16 FALI_124350          -            5.2e-43  147.1   0.0   7.8e-43  146.5   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 FALI_124350          -            1.5e-42  145.7   0.0   2.1e-42  145.2   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  FALI_124350          -            2.3e-32  110.4  56.1   4.2e-09   35.9   5.2   9.2   6   2   3  10  10   2   2 Leucine rich repeat
LRR_4                PF12799.6  FALI_124350          -            7.2e-29   99.2  51.8    0.0011   19.2   3.2  11.2   8   1   2  11  11   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 FALI_124350          -            1.2e-09   37.2  54.1       1.1    9.9   0.2  16.1  18   0   0  18  18   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 FALI_124350          -            2.4e-07   30.8   0.5   4.9e-07   29.8   0.5   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 FALI_22224           -            8.2e-47  159.7   0.0   1.1e-46  159.2   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 FALI_22224           -            1.7e-44  152.0   0.0   2.3e-44  151.5   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  FALI_22224           -              5e-32  109.4  63.0   7.8e-05   22.3   6.4  10.1   6   3   4  10  10   0   0 Leucine rich repeat
LRR_4                PF12799.6  FALI_22224           -              1e-23   82.8  64.7    0.0012   19.1   1.0  13.2   3   3  13  17  17   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 FALI_22224           -            2.3e-10   40.5   1.0   5.2e-10   39.3   1.0   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 FALI_22224           -            1.9e-09   36.6  56.7      0.82   10.3   0.3  16.5  16   0   0  16  16   1   1 Leucine Rich Repeat
Pkinase_Tyr          PF07714.16 MAQO_27806           -            1.2e-43  149.2   0.0   1.7e-43  148.7   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 MAQO_27806           -            2.7e-41  141.6   0.0   3.6e-41  141.2   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  MAQO_27806           -            6.2e-36  121.9  61.1   3.5e-08   33.0   0.7   8.7   4   2   5  10  10   3   3 Leucine rich repeat
LRR_4                PF12799.6  MAQO_27806           -              2e-31  107.3  59.0   0.00018   21.7   1.9  11.1   7   2   4  12  12   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 MAQO_27806           -              6e-15   53.3  50.2       0.2   12.2   0.2  17.6  18   3   1  19  19   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 MAQO_27806           -            2.3e-09   37.3   2.4   5.2e-09   36.1   2.4   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase_Tyr          PF07714.16 MAQO_17812           -            9.8e-46  156.0   0.0   1.4e-45  155.5   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 MAQO_17812           -            1.7e-45  155.3   0.0   2.3e-45  154.9   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  MAQO_17812           -            7.1e-34  115.3  55.2   4.1e-06   26.4   4.1  10.0   5   4   6  11  11   0   0 Leucine rich repeat
LRR_4                PF12799.6  MAQO_17812           -            2.4e-24   84.8  56.5    0.0017   18.6   0.6  12.1   5   1  12  17  17   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 MAQO_17812           -            7.2e-11   42.1   1.4   1.6e-10   40.9   1.4   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 MAQO_17812           -              1e-08   34.3  58.3       0.5   11.0   1.2  15.8  17   1   0  17  17   2   2 Leucine Rich Repeat
Pkinase              PF00069.24 BCGB_1044            -            1.7e-48  165.2   0.0   2.5e-48  164.6   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 BCGB_1044            -            8.5e-45  153.0   0.0   1.2e-44  152.5   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  BCGB_1044            -            1.9e-33  113.9  50.7   6.7e-08   32.1   0.2   8.8   3   3   5   9   9   3   3 Leucine rich repeat
LRR_4                PF12799.6  BCGB_1044            -            1.8e-23   82.0  51.6   0.00035   20.8   0.1  11.0   5   4   4  12  12   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 BCGB_1044            -            3.9e-11   42.9   0.2     1e-10   41.6   0.2   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 BCGB_1044            -            4.1e-11   41.6  51.6      0.29   11.7   0.5  16.4  16   3   0  16  16   1   1 Leucine Rich Repeat
Pkinase_Tyr          PF07714.16 BCGB_49067           -            8.4e-39  133.3   0.0   1.1e-38  132.9   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 BCGB_49067           -            1.4e-38  132.7   0.0   2.1e-38  132.1   0.0   1.3   1   0   0   1   1   1   1 Protein kinase domain
LRR_8                PF13855.5  BCGB_49067           -            8.3e-18   63.8   9.6   2.4e-08   33.5   1.0   3.5   3   0   0   3   3   1   1 Leucine rich repeat
LRR_4                PF12799.6  BCGB_49067           -            1.4e-12   47.4  13.3   0.00025   21.2   3.0   4.6   2   1   1   4   4   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 BCGB_49067           -            9.5e-08   31.4  11.0     0.076   13.5   0.0   7.6   8   0   0   8   8   1   1 Leucine Rich Repeat
LRR_6                PF13516.5  BCGB_49067           -            1.5e-06   27.7  15.9     0.028   14.4   0.5   6.2   6   0   0   6   6   1   1 Leucine Rich repeat
Pkinase              PF00069.24 ABSS_74747           -            5.5e-46  157.0   0.0   7.3e-46  156.6   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 ABSS_74747           -            3.9e-45  154.1   0.0   5.3e-45  153.6   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  ABSS_74747           -            2.6e-38  129.5  44.4   1.2e-05   24.8   2.5   9.8   7   2   1  10  10   0   0 Leucine rich repeat
LRR_4                PF12799.6  ABSS_74747           -            4.7e-31  106.1  45.9   9.4e-05   22.6   0.0  12.9   6   5   4  12  12   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 ABSS_74747           -            1.6e-12   46.0  41.3       1.3    9.7   0.1  17.1  17   1   0  17  17   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 ABSS_74747           -            8.6e-11   41.8   1.7   2.1e-10   40.6   1.7   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 ABSS_12889           -            4.1e-46  157.4   0.0   5.9e-46  156.9   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 ABSS_12889           -            1.7e-40  138.9   0.0   2.7e-40  138.2   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  ABSS_12889           -            4.7e-36  122.3  49.9   2.7e-07   30.1   0.1   8.9   5   3   2   8   8   2   2 Leucine rich repeat
LRR_4                PF12799.6  ABSS_12889           -            2.9e-35  119.5  52.2   1.4e-05   25.2   1.6  11.5   6   3   3  12  12   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 ABSS_12889           -            1.2e-12   46.3  59.0      0.38   11.4   0.2  16.6  17   3   0  17  17   3   3 Leucine Rich Repeat
LRR_6                PF13516.5  ABSS_12889           -            1.2e-08   34.2  43.9      0.94    9.6   0.4  12.8  14   0   0  14  14   1   1 Leucine Rich repeat
LRRNT_2              PF08263.11 ABSS_12889           -            6.1e-05   23.1   2.3   0.00026   21.1   2.3   2.2   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 KAYP_5461            -            1.2e-46  159.1   0.0   1.6e-46  158.7   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 KAYP_5461            -            5.3e-46  156.9   0.0   7.3e-46  156.5   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
