#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Pkinase              PF00069.24 ROAP_2130            -            1.3e-37  129.5   0.0   1.8e-37  129.1   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_4                PF12799.6  ROAP_2130            -            4.1e-15   55.5  21.9   2.3e-06   27.7   4.1   5.1   3   1   1   5   5   1   1 Leucine Rich repeats (2 copies)
LRR_8                PF13855.5  ROAP_2130            -            8.8e-15   54.1  24.5   1.3e-08   34.3  11.0   3.8   2   1   1   3   3   1   1 Leucine rich repeat
LRR_1                PF00560.32 ROAP_2130            -            6.9e-07   28.8  24.8       1.4    9.6   0.4   8.3   9   1   0   9   9   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 ROAP_38487           -            2.8e-29  102.2   0.0   3.6e-29  101.8   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 ROAP_38487           -            2.5e-28   99.0   0.1   4.5e-28   98.2   0.0   1.4   2   0   0   2   2   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 VZCI_5213            -              8e-42  143.3   0.0   1.1e-41  142.8   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 VZCI_5213            -            2.3e-36  125.4   0.0   4.9e-36  124.3   0.0   1.6   1   1   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  VZCI_5213            -            2.5e-32  110.3  50.2     7e-06   25.6   0.1   8.8   8   2   1   9   9   0   0 Leucine rich repeat
LRR_4                PF12799.6  VZCI_5213            -            5.4e-31  105.9  63.8   0.00035   20.8   0.2  13.4   9   3   6  15  15   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 VZCI_5213            -            2.8e-08   33.0  54.9      0.19   12.3   0.2  16.1  17   1   0  17  17   2   2 Leucine Rich Repeat
LRRNT_2              PF08263.11 VZCI_5213            -            5.1e-07   29.8   0.2   1.3e-06   28.5   0.2   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 VZCI_5214            -              8e-42  143.3   0.0   1.1e-41  142.8   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 VZCI_5214            -            2.3e-36  125.4   0.0   4.9e-36  124.3   0.0   1.6   1   1   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  VZCI_5214            -            2.5e-32  110.3  50.2     7e-06   25.6   0.1   8.8   8   2   1   9   9   0   0 Leucine rich repeat
LRR_4                PF12799.6  VZCI_5214            -            5.4e-31  105.9  63.8   0.00035   20.8   0.2  13.4   9   3   6  15  15   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 VZCI_5214            -            2.8e-08   33.0  54.9      0.19   12.3   0.2  16.1  17   1   0  17  17   2   2 Leucine Rich Repeat
LRRNT_2              PF08263.11 VZCI_5214            -            5.1e-07   29.8   0.2   1.3e-06   28.5   0.2   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 NWMY_9911            -            3.4e-31  108.5   0.0   4.8e-31  108.0   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NWMY_9911            -            1.9e-28   99.4   0.0   2.7e-28   98.9   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  NWMY_9911            -            8.1e-22   76.7  37.5    0.0001   21.9   1.4   7.5   4   3   5   9   9   0   0 Leucine rich repeat
LRR_4                PF12799.6  NWMY_9911            -            4.3e-17   61.8  41.2   0.00011   22.3   3.2   9.1   4   3   9  13  13   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 NWMY_9911            -            2.4e-11   42.4  23.2      0.51   11.0   0.2  11.2  11   0   0  11  11   3   3 Leucine Rich Repeat
Pkinase              PF00069.24 NWMY_6801            -            1.2e-45  155.9   0.0   1.6e-45  155.5   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NWMY_6801            -            2.5e-43  148.1   0.0   4.4e-43  147.3   0.0   1.4   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 FZJL_18147           -            3.4e-44  151.1   0.0     5e-44  150.5   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 FZJL_18147           -            4.2e-42  144.1   0.0   6.5e-42  143.5   0.0   1.3   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  FZJL_18147           -              1e-27   95.6  49.4   9.2e-05   22.0   0.0   9.7   4   3   3   9   9   0   0 Leucine rich repeat
LRR_4                PF12799.6  FZJL_18147           -            7.7e-25   86.4  46.8   8.3e-05   22.7   0.7  10.1   4   3   4  10  10   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 FZJL_18147           -            4.4e-10   39.6   0.0   9.7e-10   38.5   0.0   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 FZJL_18147           -            3.5e-06   26.6  49.7       1.3    9.8   0.1  15.1  16   2   0  16  16   2   2 Leucine Rich Repeat
Pkinase              PF00069.24 FZJL_167152          -            3.4e-46  157.7   0.0   5.1e-46  157.1   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 FZJL_167152          -            2.3e-41  141.7   0.0   3.6e-41  141.1   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  FZJL_167152          -            1.4e-37  127.2  60.8   1.5e-06   27.7   0.1  10.0   6   3   3  11  11   1   1 Leucine rich repeat
LRR_4                PF12799.6  FZJL_167152          -            3.8e-26   90.5  61.2   0.00019   21.6   5.0  12.6   6   4   8  15  15   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 FZJL_167152          -              3e-15   54.2  58.6       1.3    9.7   0.1  18.7  20   0   0  20  20   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 FZJL_167152          -            0.00024   21.2   2.6   0.00024   21.2   2.6   2.6   3   0   0   3   3   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 NPND_9833            -            2.8e-44  151.4   0.0     4e-44  150.9   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NPND_9833            -              4e-39  134.4   0.0   5.5e-39  133.9   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  NPND_9833            -            2.6e-14   52.6  15.3     2e-08   33.8   7.3   3.1   3   0   0   3   3   1   1 Leucine rich repeat
LRR_4                PF12799.6  NPND_9833            -            7.7e-11   41.9  20.5    0.0022   18.2   3.6   5.3   3   1   2   5   5   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 NPND_9833            -            1.6e-08   33.8  19.0      0.61   10.7   1.6   7.6   6   1   0   6   6   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 NPND_6067            -            1.4e-46  158.9   0.0   1.6e-46  158.7   0.0   1.0   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 NPND_6067            -            5.5e-43  147.0   0.0   6.8e-43  146.7   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
Pkinase              PF00069.24 DDEV_120597          -            1.5e-44  152.2   0.0   2.2e-44  151.7   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 DDEV_120597          -            2.4e-41  141.7   0.0   3.2e-41  141.2   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  DDEV_120597          -              2e-35  120.2  49.8   6.4e-07   28.9   0.2   7.9   7   0   0   7   7   1   1 Leucine rich repeat
LRR_4                PF12799.6  DDEV_120597          -            1.1e-28   98.6  55.5   0.00054   20.2   0.9  12.3   4   4   8  14  14   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 DDEV_120597          -            1.2e-08   35.0   0.2   2.9e-08   33.8   0.2   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 DDEV_120597          -            1.2e-08   34.1  49.3       6.8    7.5   0.1  16.6  16   2   0  16  16   0   0 Leucine Rich Repeat
Pkinase              PF00069.24 DDEV_14241           -            6.2e-46  156.8   0.0   8.6e-46  156.3   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 DDEV_14241           -              7e-42  143.4   0.0     1e-41  142.9   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  DDEV_14241           -            3.9e-41  138.5 101.9   6.8e-09   35.3   1.8  13.3   4   2  16  20  20   3   3 Leucine rich repeat
LRR_4                PF12799.6  DDEV_14241           -            7.5e-34  115.0 104.6   5.4e-06   26.5   4.0  15.7   9   4   8  18  18   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 DDEV_14241           -            5.7e-08   32.8   4.5   5.7e-08   32.8   4.5   2.5   2   0   0   2   2   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 IFCJ_10164           -            1.4e-44  152.4   0.0     2e-44  151.8   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 IFCJ_10164           -            2.1e-41  141.8   0.0   2.9e-41  141.4   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  IFCJ_10164           -            3.5e-36  122.7  47.6     6e-07   29.0   0.2   7.9   7   0   0   7   7   1   1 Leucine rich repeat
LRR_4                PF12799.6  IFCJ_10164           -            5.4e-29   99.6  55.7   0.00051   20.3   0.9  12.3   4   4   7  14  14   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 IFCJ_10164           -            9.5e-09   34.4  50.3       6.4    7.6   0.1  16.7  16   3   0  16  16   0   0 Leucine Rich Repeat
LRR_8                PF13855.5  IFCJ_10163           -            8.9e-37  124.6  47.9   4.6e-07   29.4   0.2   8.0   7   0   0   7   7   1   1 Leucine rich repeat
Pkinase              PF00069.24 IFCJ_10163           -            1.8e-33  115.9   0.0   2.4e-33  115.5   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
LRR_4                PF12799.6  IFCJ_10163           -              1e-29  101.8  56.6   0.00041   20.5   0.9  12.5   4   4   8  15  15   0   0 Leucine Rich repeats (2 copies)
Pkinase_Tyr          PF07714.16 IFCJ_10163           -            5.7e-29  101.1   0.0   7.4e-29  100.7   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_1                PF00560.32 IFCJ_10163           -            4.1e-10   38.6  50.3       5.2    7.9   0.1  17.0  16   3   0  16  16   0   0 Leucine Rich Repeat
Pkinase              PF00069.24 WKSU_19720           -            5.6e-41  140.5   0.0   7.8e-41  140.1   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 WKSU_19720           -            6.9e-37  127.0   0.0   9.8e-37  126.5   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  WKSU_19720           -            9.2e-37  124.5  66.1   1.9e-11   43.4   5.6   9.5   7   3   3  10  10   2   2 Leucine rich repeat
LRR_4                PF12799.6  WKSU_19720           -            1.9e-22   78.8  76.3   6.4e-05   23.1   4.0  11.7   2   2  11  15  15   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 WKSU_19720           -            1.4e-11   44.3   0.3   2.9e-11   43.4   0.3   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 WKSU_19720           -              3e-08   32.9  70.8       1.1    9.9   0.7  17.5  20   0   0  20  20   2   2 Leucine Rich Repeat
Pkinase              PF00069.24 WKSU_21100           -            5.6e-43  147.1   0.0   8.6e-43  146.5   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 WKSU_21100           -            6.4e-38  130.4   0.0   9.4e-38  129.9   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_4                PF12799.6  WKSU_21100           -            1.7e-19   69.4  59.0   0.00047   20.4   2.2  10.0   4   2   8  12  12   0   0 Leucine Rich repeats (2 copies)
LRR_8                PF13855.5  WKSU_21100           -            1.2e-16   60.1  59.0   2.2e-05   24.0   3.1   7.7   5   3   4   9   9   0   0 Leucine rich repeat
Pkinase              PF00069.24 FALI_8498            -            3.8e-41  141.1   0.0   5.2e-41  140.6   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 FALI_8498            -            2.2e-36  125.4   0.0   5.7e-36  124.0   0.0   1.7   1   1   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  FALI_8498            -            1.5e-31  107.8  63.5   8.2e-11   41.4   1.7   9.8   4   3   9  13  13   2   2 Leucine rich repeat
LRR_4                PF12799.6  FALI_8498            -            4.3e-25   87.2  57.5     0.001   19.3   0.1  11.6   5   1  11  16  16   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 FALI_8498            -            1.1e-11   44.7   2.1   1.1e-11   44.7   2.1   1.9   2   0   0   2   2   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 FALI_8498            -            1.9e-10   39.6  62.4      0.19   12.3   0.0  17.5  17   2   1  18  18   1   1 Leucine Rich Repeat
LRR_6                PF13516.5  FALI_8498            -            5.5e-10   38.4  29.3       2.8    8.1   0.0  11.9  11   0   0  11  11   0   0 Leucine Rich repeat
Pkinase              PF00069.24 FALI_22224           -            8.2e-47  159.7   0.0   1.1e-46  159.2   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 FALI_22224           -            1.7e-44  152.0   0.0   2.3e-44  151.5   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  FALI_22224           -              5e-32  109.4  63.0   7.8e-05   22.3   6.4  10.1   6   3   4  10  10   0   0 Leucine rich repeat
LRR_4                PF12799.6  FALI_22224           -              1e-23   82.8  64.7    0.0012   19.1   1.0  13.2   3   3  13  17  17   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 FALI_22224           -            2.3e-10   40.5   1.0   5.2e-10   39.3   1.0   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 FALI_22224           -            1.9e-09   36.6  56.7      0.82   10.3   0.3  16.5  16   0   0  16  16   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 MAQO_11711           -            4.6e-46  157.2   0.0   6.7e-46  156.7   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 MAQO_11711           -            7.5e-40  136.7   0.0   9.9e-40  136.3   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  MAQO_11711           -            6.2e-37  125.1  47.5   9.4e-08   31.6   0.9   8.8   7   2   1   8   8   2   2 Leucine rich repeat
LRR_4                PF12799.6  MAQO_11711           -            5.9e-32  109.0  58.2   6.6e-05   23.1   0.4  12.9   7   2   7  14  14   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 MAQO_11711           -            7.4e-12   43.9  60.9       1.9    9.2   0.1  17.6  19   1   0  19  19   0   0 Leucine Rich Repeat
LRRNT_2              PF08263.11 MAQO_11711           -            6.2e-06   26.3   0.2   1.7e-05   24.9   0.2   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 MAQO_11712           -            4.5e-46  157.2   0.0   6.4e-46  156.7   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 MAQO_11712           -            7.2e-40  136.8   0.0   9.5e-40  136.4   0.0   1.1   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  MAQO_11712           -            3.8e-36  122.5  53.6   1.1e-06   28.2   4.1   9.0   7   3   1   9   9   2   2 Leucine rich repeat
LRR_4                PF12799.6  MAQO_11712           -            2.1e-32  110.4  59.5   7.9e-05   22.8   0.6  13.0   7   2   7  14  14   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 MAQO_11712           -            3.9e-12   44.7  60.7       1.8    9.3   0.1  17.7  19   1   0  19  19   0   0 Leucine Rich Repeat
LRRNT_2              PF08263.11 MAQO_11712           -            2.7e-07   30.7   2.6   7.2e-07   29.3   2.6   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 BCGB_2293            -            1.5e-42  145.7   0.0   2.2e-42  145.2   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 BCGB_2293            -            8.6e-38  130.0   0.0   1.2e-37  129.5   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_4                PF12799.6  BCGB_2293            -            4.6e-26   90.3  47.6   1.4e-05   25.2   0.8  11.1   6   2   5  13  13   0   0 Leucine Rich repeats (2 copies)
LRR_8                PF13855.5  BCGB_2293            -            9.7e-26   89.2  51.8   6.8e-06   25.7   2.9   8.6   4   2   3   9   9   0   0 Leucine rich repeat
LRRNT_2              PF08263.11 BCGB_2293            -            2.8e-13   49.8   1.2   6.4e-13   48.6   1.2   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 BCGB_2293            -              1e-06   28.3  59.2      0.43   11.2   0.1  17.6  21   1   0  21  21   1   1 Leucine Rich Repeat
LRR_6                PF13516.5  BCGB_2293            -            3.3e-06   26.6  36.9         1    9.5   0.0  12.1  13   0   0  13  13   1   1 Leucine Rich repeat
Pkinase              PF00069.24 BCGB_1045            -            1.7e-47  161.9   0.0   2.4e-47  161.4   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 BCGB_1045            -            6.6e-45  153.3   0.0   9.2e-45  152.8   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  BCGB_1045            -              2e-33  113.9  50.7   6.7e-08   32.1   0.2   8.8   3   3   5   9   9   3   3 Leucine rich repeat
LRR_4                PF12799.6  BCGB_1045            -            1.9e-23   82.0  51.6   0.00035   20.8   0.1  11.0   5   4   4  12  12   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 BCGB_1045            -              4e-11   42.9   0.2     1e-10   41.6   0.2   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 BCGB_1045            -            4.1e-11   41.6  51.6      0.29   11.7   0.5  16.4  16   3   0  16  16   1   1 Leucine Rich Repeat
Pkinase              PF00069.24 ABSS_74747           -            5.5e-46  157.0   0.0   7.3e-46  156.6   0.0   1.1   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 ABSS_74747           -            3.9e-45  154.1   0.0   5.3e-45  153.6   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  ABSS_74747           -            2.6e-38  129.5  44.4   1.2e-05   24.8   2.5   9.8   7   2   1  10  10   0   0 Leucine rich repeat
LRR_4                PF12799.6  ABSS_74747           -            4.7e-31  106.1  45.9   9.4e-05   22.6   0.0  12.9   6   5   4  12  12   0   0 Leucine Rich repeats (2 copies)
LRR_1                PF00560.32 ABSS_74747           -            1.6e-12   46.0  41.3       1.3    9.7   0.1  17.1  17   1   0  17  17   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 ABSS_74747           -            8.6e-11   41.8   1.7   2.1e-10   40.6   1.7   1.6   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
Pkinase              PF00069.24 ABSS_15997           -            9.8e-46  156.1   0.0   1.4e-45  155.6   0.0   1.2   1   0   0   1   1   1   1 Protein kinase domain
Pkinase_Tyr          PF07714.16 ABSS_15997           -            1.7e-41  142.1   0.0   2.6e-41  141.6   0.0   1.2   1   0   0   1   1   1   1 Protein tyrosine kinase
LRR_8                PF13855.5  ABSS_15997           -            3.5e-34  116.3  50.8   3.6e-09   36.2   0.2   8.7   4   3   5   9   9   2   2 Leucine rich repeat
LRR_4                PF12799.6  ABSS_15997           -              5e-22   77.4  53.6   0.00045   20.4   2.5  10.5   6   4   6  12  12   0   0 Leucine Rich repeats (2 copies)
LRRNT_2              PF08263.11 ABSS_15997           -            1.7e-10   40.9   0.2   4.3e-10   39.6   0.2   1.7   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
LRR_1                PF00560.32 ABSS_15997           -            3.7e-10   38.7  52.6      0.28   11.7   0.5  16.2  16   3   1  17  17   1   1 Leucine Rich Repeat
LRR_4                PF12799.6  KAYP_4707            -            1.6e-37  126.6  45.7   8.7e-05   22.7   1.6  12.3   7   2   4  13  13   0   0 Leucine Rich repeats (2 copies)
LRR_8                PF13855.5  KAYP_4707            -            6.6e-35  118.6  45.5   4.2e-06   26.3   6.4   9.9   7   4   3  10  10   0   0 Leucine rich repeat
LRR_1                PF00560.32 KAYP_4707            -            4.5e-16   56.7  46.0       1.2    9.8   0.4  17.3  19   1   0  19  19   1   1 Leucine Rich Repeat
LRRNT_2              PF08263.11 KAYP_4707            -            8.4e-07   29.1   2.7   2.3e-06   27.7   2.7   1.8   1   0   0   1   1   1   1 Leucine rich repeat N-terminal domain
